"fac","hospital_name","folder_name","filename","local_path","doc_date","classification","confidence","reasoning","prescreen","ocr_time_s","llm_time_s","word_count","text_preview"
"592","NAPANEE LENNOX & ADDINGTON","592_NAPANEE_LENNOX_ADDINGTON","2020-02-04_board_minutes.pdf","roles/minutes/outputs/extracted/592_NAPANEE_LENNOX_ADDINGTON/2020-02-04_board_minutes.pdf","2020-02-04","MinutesOnly","high","The document contains a 'BOARD OF DIRECTORS' header with a past meeting date, an explicit attendance block immediately following the header, and ends at an adjournment statement.",NA,12.17,6.8,700,"LENNOX AND ADDINGTON COUNTY GENERAL HOSPITAL ae MINUTES = BOARD OF DIRECTORS February 4, 2020 Airhart Conference Room A meeting of the Board of Directors of the Lennox and Addington County General Hos"
"592","NAPANEE LENNOX & ADDINGTON","592_NAPANEE_LENNOX_ADDINGTON","2020-03-03_board_minutes.pdf","roles/minutes/outputs/extracted/592_NAPANEE_LENNOX_ADDINGTON/2020-03-03_board_minutes.pdf","2020-03-03","MinutesOnly","high","The document contains a 'BOARD OF DIRECTORS' header with a past meeting date, an explicit attendance block immediately following the header, and ends at an adjournment statement.",NA,11.8,6.66,700,"LENNOX AND ADDINGTON COUNTY GENERAL HOSPITAL ae MINUTES = BOARD OF DIRECTORS March 3, 2020 Airhart Conference Room A meeting of the Board of Directors of the Lennox and Addington County General Hospit"
"592","NAPANEE LENNOX & ADDINGTON","592_NAPANEE_LENNOX_ADDINGTON","2020-05-05_board_minutes.pdf","roles/minutes/outputs/extracted/592_NAPANEE_LENNOX_ADDINGTON/2020-05-05_board_minutes.pdf","2020-05-05","MinutesOnly","high","The document contains a 'BOARD OF DIRECTORS' header with a past meeting date, an explicit attendance block immediately following it, and ends at an adjournment statement.",NA,16.88,6.45,700,"LENNOX AND ADDINGTON COUNTY GENERAL HOSPITAL ae MINUTES = BOARD OF DIRECTORS May 5, 2020 A meeting of the Board of Directors of the Lennox and Addington County General Hospital was held via Zoom Video"
"592","NAPANEE LENNOX & ADDINGTON","592_NAPANEE_LENNOX_ADDINGTON","2020-06-16_board_minutes.pdf","roles/minutes/outputs/extracted/592_NAPANEE_LENNOX_ADDINGTON/2020-06-16_board_minutes.pdf","2020-06-16","MinutesOnly","high","Document contains a Board of Directors header with a past meeting date, an explicit attendance block immediately following the header, and ends at an adjournment statement.",NA,13.32,6.42,700,"LENNOX & ADDINGTON COUNTY GENERAL HOSPITAL ae MINUTES = BOARD OF DIRECTORS June 16, 2020 Zoom Virtual Meeting A meeting of the Board of Directors of the Lennox & Addington County General Hospital was "
"592","NAPANEE LENNOX & ADDINGTON","592_NAPANEE_LENNOX_ADDINGTON","2020-09-08_board_minutes.pdf","roles/minutes/outputs/extracted/592_NAPANEE_LENNOX_ADDINGTON/2020-09-08_board_minutes.pdf","2020-09-08","MinutesOnly","high","The document contains a 'Board of Directors' header with a past meeting date, an explicit attendance block immediately following the header, and ends at an adjournment statement.",NA,12.06,6.62,700,"LENNOX & ADDINGTON COUNTY GENERAL HOSPITAL BOARD OF DIRECTORS ae MEETING MINUTES September 8, 2020 a Zoom Videoconference A meeting of the Board of Directors of the Lennox & Addington County General H"
"592","NAPANEE LENNOX & ADDINGTON","592_NAPANEE_LENNOX_ADDINGTON","2020-10-06_board_minutes.pdf","roles/minutes/outputs/extracted/592_NAPANEE_LENNOX_ADDINGTON/2020-10-06_board_minutes.pdf","2020-10-06","MinutesOnly","high","The document contains a 'BOARD OF DIRECTORS' header, an explicit attendance block immediately following it, and ends at the adjournment statement.",NA,125.44,9.34,700,"LENNOX & ADDINGTON COUNTY GENERAL HOSPITAL BOARD OF DIRECTORS ae MEETING MINUTES | October 6, 2020 Zoom Videoconference | Airhart Conference Room A meeting of the Board of Directors of the Lennox & Ad"
"592","NAPANEE LENNOX & ADDINGTON","592_NAPANEE_LENNOX_ADDINGTON","2020-11-03_board_minutes.pdf","roles/minutes/outputs/extracted/592_NAPANEE_LENNOX_ADDINGTON/2020-11-03_board_minutes.pdf","2020-11-03","MinutesOnly","high","The document contains a 'BOARD OF DIRECTORS' header with a past meeting date, an explicit attendance block labeled 'PRESENT:', and ends at the adjournment statement.",NA,11.75,6.65,700,"LENNOX & ADDINGTON COUNTY GENERAL HOSPITAL BOARD OF DIRECTORS ae MEETING MINUTES = November 3, 2020 Zoom Videoconference | Airhart Conference Room A meeting of the Board of Directors of the Lennox & A"
"592","NAPANEE LENNOX & ADDINGTON","592_NAPANEE_LENNOX_ADDINGTON","2020-12-01_board_minutes.pdf","roles/minutes/outputs/extracted/592_NAPANEE_LENNOX_ADDINGTON/2020-12-01_board_minutes.pdf","2020-12-01","MinutesOnly","high","The document contains a 'Board of Directors' header with a past meeting date, an explicit attendance block immediately following the header, and ends at an adjournment statement.",NA,12.56,6.58,700,"LENNOX & ADDINGTON COUNTY GENERAL HOSPITAL BOARD OF DIRECTORS ae MEETING MINUTES December 1, 2020 Ss ACR | Zoom A meeting of the Board of Directors of the Lennox & Addington County General Hospital wa"
"592","NAPANEE LENNOX & ADDINGTON","592_NAPANEE_LENNOX_ADDINGTON","2025-01-01_board_minutes_yearonly_v2.pdf","roles/minutes/outputs/extracted/592_NAPANEE_LENNOX_ADDINGTON/2025-01-01_board_minutes_yearonly_v2.pdf","2025-01-01","SomethingElse","high","The document lacks an attendance block and instead contains a position description for board directors, indicating it is not a record of a full board meeting.",NA,2.43,5.86,700,"\ LENNOX AND ADDINGTON COUNTY GENERAL HOSPITAL POSITION DESCRIPTION — BOARD DIRECTORS The Hospital is committed to ensuring that it achieves standards in excellence in the quality of its governance an"
"592","NAPANEE LENNOX & ADDINGTON","592_NAPANEE_LENNOX_ADDINGTON","2025-03-31_board_minutes.pdf","roles/minutes/outputs/extracted/592_NAPANEE_LENNOX_ADDINGTON/2025-03-31_board_minutes.pdf","2025-03-31","SomethingElse","high","There is no attendance block with named individuals present at the meeting, and the document appears to be a standalone report rather than minutes of a Board of Directors meeting.",NA,26.07,6.28,700,"Financial Statements of LENNOX AND ADDINGTON COUNTY GENERAL HOSPITAL Year ended March 31, 2025 --- PAGE BREAK --- LENNOX AND ADDINGTON COUNTY GENERAL HOSPITAL Table of Contents Year ended March 31, 20"
"596","Alliston Stevenson Memorial Hospital","596_ALLISTON_STEVENSON_MEMORIAL_HOSPITAL","2024-02-01_board_minutes.pdf","roles/minutes/outputs/extracted/596_ALLISTON_STEVENSON_MEMORIAL_HOSPITAL/2024-02-01_board_minutes.pdf","2024-02-01","MinutesOnly","high","The document contains a Board of Directors header, an explicit attendance block, and ends at an adjournment statement.",NA,10.09,6.16,700,"MEETING MINUTES CY Board of Directors Meeting STEVENSON Thursday February 1, 2024 @ 5:00 pm via Microsoft Teams MEMORIAL HOSPITAL VALUES: Every day we deliver safe, high quality health care driven by "
"596","Alliston Stevenson Memorial Hospital","596_ALLISTON_STEVENSON_MEMORIAL_HOSPITAL","UNKNOWN_DATE_001_board_minutes.pdf","roles/minutes/outputs/extracted/596_ALLISTON_STEVENSON_MEMORIAL_HOSPITAL/UNKNOWN_DATE_001_board_minutes.pdf",NA,"MinutesOnly","high","The document contains a 'Board of Directors' header, an explicit attendance block, and ends at an adjournment statement.",NA,5.68,6.07,700,"MEETING MINUTES CY Board of Directors Meeting STEVENSON Thursday January 5, 2023 @ 5:00 pm via Microsoft Teams MEMORIAL HOSPITAL VALUES: Every day we deliver safe, high quality health care driven by o"
"596","Alliston Stevenson Memorial Hospital","596_ALLISTON_STEVENSON_MEMORIAL_HOSPITAL","UNKNOWN_DATE_002_board_minutes.pdf","roles/minutes/outputs/extracted/596_ALLISTON_STEVENSON_MEMORIAL_HOSPITAL/UNKNOWN_DATE_002_board_minutes.pdf",NA,"MinutesOnly","high","The document contains a Board of Directors header, an explicit attendance block with named individuals listed as present or left, and ends at an adjournment statement.",NA,8.01,6.64,700,"MEETING MINUTES CY Board of Directors Meeting STEVENSON Thursday February 2, 2023 @ 5:00 pm via Microsoft Teams MEMORIAL HOSPITAL VALUES: Every day we deliver safe, high quality health care driven by "
"596","Alliston Stevenson Memorial Hospital","596_ALLISTON_STEVENSON_MEMORIAL_HOSPITAL","UNKNOWN_DATE_003_board_minutes.pdf","roles/minutes/outputs/extracted/596_ALLISTON_STEVENSON_MEMORIAL_HOSPITAL/UNKNOWN_DATE_003_board_minutes.pdf",NA,"MinutesOnly","high","The document contains a Board of Directors header with a past meeting date, an explicit attendance block immediately following the header, and ends at an adjournment statement.",NA,6.75,6.75,700,"MEETING MINUTES CY Board of Directors Meeting STEVENSON Thursday March 2, 2023 @ 5:00 pm via Microsoft Teams MEMORIAL HOSPITAL VALUES: Every day we deliver safe, high quality health care driven by our"
"596","Alliston Stevenson Memorial Hospital","596_ALLISTON_STEVENSON_MEMORIAL_HOSPITAL","UNKNOWN_DATE_004_board_minutes.pdf","roles/minutes/outputs/extracted/596_ALLISTON_STEVENSON_MEMORIAL_HOSPITAL/UNKNOWN_DATE_004_board_minutes.pdf",NA,"MinutesOnly","high","The document contains a Board of Directors header, an explicit attendance block, and ends with a closing statement.",NA,7.95,6.16,700,"MEETING MINUTES CY Board of Directors Meeting STEVENSON Thursday April 6, 2023 @ 5:00 pm via Microsoft Teams MEMORIAL HOSPITAL VALUES: Every day we deliver safe, high quality health care driven by our"
"596","Alliston Stevenson Memorial Hospital","596_ALLISTON_STEVENSON_MEMORIAL_HOSPITAL","UNKNOWN_DATE_005_board_minutes.pdf","roles/minutes/outputs/extracted/596_ALLISTON_STEVENSON_MEMORIAL_HOSPITAL/UNKNOWN_DATE_005_board_minutes.pdf",NA,"MinutesOnly","high","The document contains a Board of Directors header, an explicit attendance block with named individuals listed as 'Present', and ends with a closing statement.",NA,5.37,6.49,700,"MEETING MINUTES CY Board of Directors Meeting STEVENSON Thursday May 4, 2023 @ 5:00 pm via Microsoft Teams MEMORIAL HOSPITAL VALUES: Every day we deliver safe, high quality health care driven by our v"
"596","Alliston Stevenson Memorial Hospital","596_ALLISTON_STEVENSON_MEMORIAL_HOSPITAL","UNKNOWN_DATE_006_board_minutes.pdf","roles/minutes/outputs/extracted/596_ALLISTON_STEVENSON_MEMORIAL_HOSPITAL/UNKNOWN_DATE_006_board_minutes.pdf",NA,"MinutesOnly","high","The document contains a 'Board of Directors' header, an explicit attendance block listing named individuals who were present at the meeting, and ends with an adjournment statement.",NA,12.71,6.86,700,"MEETING MINUTES CY Board of Directors Meeting STEVENSON Thursday June 8, 2023 @ 5:00 pm via Microsoft Teams MEMORIAL HOSPITAL VALUES: Every day we deliver safe, high quality health care driven by our "
"596","Alliston Stevenson Memorial Hospital","596_ALLISTON_STEVENSON_MEMORIAL_HOSPITAL","UNKNOWN_DATE_007_board_minutes.pdf","roles/minutes/outputs/extracted/596_ALLISTON_STEVENSON_MEMORIAL_HOSPITAL/UNKNOWN_DATE_007_board_minutes.pdf",NA,"MinutesOnly","high","The document contains a 'Board of Directors' header, an explicit attendance block with named individuals listed as 'Present', and ends with a closing statement.",NA,7.05,6.65,700,"MEETING MINUTES CY Board of Directors Meeting STEVENSON Thursday September 7, 2023 @ 5:00 pm via Microsoft Teams MEMORIAL HOSPITAL VALUES: Every day we deliver safe, high quality health care driven by"
"596","Alliston Stevenson Memorial Hospital","596_ALLISTON_STEVENSON_MEMORIAL_HOSPITAL","UNKNOWN_DATE_008_board_minutes.pdf","roles/minutes/outputs/extracted/596_ALLISTON_STEVENSON_MEMORIAL_HOSPITAL/UNKNOWN_DATE_008_board_minutes.pdf",NA,"MinutesOnly","high","The document contains a Board of Directors header with a past meeting date, an explicit attendance block immediately following the header, and ends at an adjournment statement.",NA,8.85,6.76,700,"MEETING MINUTES CY Board of Directors Meeting STEVENSON Thursday October 5, 2023 @ 5:00 pm via Microsoft Teams MEMORIAL HOSPITAL VALUES: Every day we deliver safe, high quality health care driven by o"
"596","Alliston Stevenson Memorial Hospital","596_ALLISTON_STEVENSON_MEMORIAL_HOSPITAL","UNKNOWN_DATE_009_board_minutes.pdf","roles/minutes/outputs/extracted/596_ALLISTON_STEVENSON_MEMORIAL_HOSPITAL/UNKNOWN_DATE_009_board_minutes.pdf",NA,"MinutesOnly","high","The document contains a 'Board of Directors' header with a past meeting date, an explicit attendance block with named individuals listed as present, and ends at an adjournment statement.",NA,4.82,6.9,700,"MEETING MINUTES ( ) Board of Directors Meeting STEVENSON Thursday November 2nd, 2023 @ 5:00 pm Lions Halland via Teams ~~ VALUES: Every day we deliver safe, high quality health care driven by our valu"
"596","Alliston Stevenson Memorial Hospital","596_ALLISTON_STEVENSON_MEMORIAL_HOSPITAL","UNKNOWN_DATE_010_board_minutes.pdf","roles/minutes/outputs/extracted/596_ALLISTON_STEVENSON_MEMORIAL_HOSPITAL/UNKNOWN_DATE_010_board_minutes.pdf",NA,"MinutesOnly","high","The document contains a Board of Directors header, an explicit attendance block with named individuals listed, and ends at the adjournment statement.",NA,8.25,6.47,700,"MEETING MINUTES CY Board of Directors Meeting STEVENSON Thursday December 7, 2023 @ 5:00 pm via Microsoft Teams MEMORIAL HOSPITAL VALUES: Every day we deliver safe, high quality health care driven by "
"596","Alliston Stevenson Memorial Hospital","596_ALLISTON_STEVENSON_MEMORIAL_HOSPITAL","UNKNOWN_DATE_011_board_minutes.pdf","roles/minutes/outputs/extracted/596_ALLISTON_STEVENSON_MEMORIAL_HOSPITAL/UNKNOWN_DATE_011_board_minutes.pdf",NA,"MinutesOnly","high","The document contains a 'Board of Directors' header, an explicit attendance block with named individuals listed, and ends at an adjournment statement.",NA,3.64,6.52,700,"Stevenson Memorial Hospital Board of Directors Meeting Minutes January 6, 2022 Teams Meeting 5:00 p.m. In attendance: Elected Directors: John Murray, Board Chair; Shelly Cunningham, Norm Depta, Vice C"
"596","Alliston Stevenson Memorial Hospital","596_ALLISTON_STEVENSON_MEMORIAL_HOSPITAL","UNKNOWN_DATE_012_board_minutes.pdf","roles/minutes/outputs/extracted/596_ALLISTON_STEVENSON_MEMORIAL_HOSPITAL/UNKNOWN_DATE_012_board_minutes.pdf",NA,"MinutesOnly","high","The document contains a 'Board of Directors' header with a past meeting date, an explicit attendance block immediately following the header, and ends at an adjournment statement.",NA,5,6.84,700,"Stevenson Memorial Hospital Board of Directors Meeting Minutes February 3, 2022 Teams Meeting 5:00 p.m. In attendance: Elected Directors: John Murray, Board Chair; Shelly Cunningham, Norm Depta, Vice "
"596","Alliston Stevenson Memorial Hospital","596_ALLISTON_STEVENSON_MEMORIAL_HOSPITAL","UNKNOWN_DATE_013_board_minutes.pdf","roles/minutes/outputs/extracted/596_ALLISTON_STEVENSON_MEMORIAL_HOSPITAL/UNKNOWN_DATE_013_board_minutes.pdf",NA,"MinutesOnly","high","The document contains a 'Board of Directors' header, an explicit attendance block with named individuals listed, and ends at an adjournment statement.",NA,3.91,6.45,700,"Stevenson Memorial Hospital Board of Directors Meeting Minutes March 3, 2022 Teams Meeting 5:00 p.m. In attendance: Elected Directors: John Murray, Board Chair; Shelly Cunningham, Norm Depta, Vice Cha"
"596","Alliston Stevenson Memorial Hospital","596_ALLISTON_STEVENSON_MEMORIAL_HOSPITAL","UNKNOWN_DATE_014_board_minutes.pdf","roles/minutes/outputs/extracted/596_ALLISTON_STEVENSON_MEMORIAL_HOSPITAL/UNKNOWN_DATE_014_board_minutes.pdf",NA,"MinutesOnly","high","The document contains a 'Board of Directors' header with a past meeting date, an explicit attendance block immediately following the header, and ends at an adjournment statement.",NA,6.44,6.75,700,"Stevenson Memorial Hospital Board of Directors Meeting Minutes April 7, 2022 Teams Meeting 5:00 p.m. In attendance: Elected Directors: John Murray, Board Chair; Shelly Cunningham, Norm Depta, Vice Cha"
"596","Alliston Stevenson Memorial Hospital","596_ALLISTON_STEVENSON_MEMORIAL_HOSPITAL","UNKNOWN_DATE_015_board_minutes.pdf","roles/minutes/outputs/extracted/596_ALLISTON_STEVENSON_MEMORIAL_HOSPITAL/UNKNOWN_DATE_015_board_minutes.pdf",NA,"MinutesOnly","high","The document contains a 'Board of Directors' header, an explicit attendance block with named individuals listed, and ends with a closing statement.",NA,5.23,6.42,700,"Stevenson Memorial Hospital Board of Directors Meeting Minutes May 5, 2022 Teams Meeting 5:00 p.m. In attendance: Elected Directors: John Murray, Board Chair; Shelly Cunningham, Norm Depta, Vice Chair"
"596","Alliston Stevenson Memorial Hospital","596_ALLISTON_STEVENSON_MEMORIAL_HOSPITAL","UNKNOWN_DATE_016_board_minutes.pdf","roles/minutes/outputs/extracted/596_ALLISTON_STEVENSON_MEMORIAL_HOSPITAL/UNKNOWN_DATE_016_board_minutes.pdf",NA,"MinutesOnly","high","The document contains a 'Meeting of Board of Directors' header with a past meeting date, an explicit attendance block immediately following the header, and ends at an adjournment statement.",NA,9.1,7.09,700,"Stevenson Memorial Hospital Meeting of Board of Directors June 9, 2022 TEAMS Meeting STEVENSON 5:00 p.m. MEMORIAL HOSPITAL Vision: Setting a New Standard for Community Hospital Care Mission: Promising"
"596","Alliston Stevenson Memorial Hospital","596_ALLISTON_STEVENSON_MEMORIAL_HOSPITAL","UNKNOWN_DATE_017_board_minutes.pdf","roles/minutes/outputs/extracted/596_ALLISTON_STEVENSON_MEMORIAL_HOSPITAL/UNKNOWN_DATE_017_board_minutes.pdf",NA,"MinutesOnly","high","The document contains a Board of Directors header with a past meeting date, an explicit attendance block immediately following the header, and ends at an adjournment statement.",NA,5.69,6.73,700,"MEETING MINUTES CY Board of Directors Meeting STEVENSON Thursday September 1, 2022 @ 5:00 pm via Microsoft Teams MEMORIAL HOSPITAL VALUES: Every day we deliver safe, high quality health care driven by"
